@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute UserCPU_Time_millis_training numeric
@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary string

@data

breast-cancer,1,4,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,257,29,20,9,0,68.965517,31.034483,0,0.077739,0.385108,0.479073,91.017804,103.511997,25.930469,28.301573,-2.371105,0.894154,0.975916,-0.081762,1.327134,0.045763,5.11805,0.95,19,0.888889,8,0.111111,1,0.05,1,0.703704,0.95,0.808511,0.111573,0.536111,0.760741,0.689655,0.628544,0.371456,0.310345,0.640485,0.689655,0.61402,0.111573,0.536111,0.654368,0.495164,0.689655,0,0.001,0,0,0,0,33058,31137,6285,100,98.275862,?
breast-cancer,1,5,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,257,29,20,9,0,68.965517,31.034483,0,0.077739,0.374866,0.470204,88.597171,101.595626,25.930469,34.141519,-8.211051,0.894154,1.177294,-0.28314,2.792629,0.096298,10.769681,0.95,19,0.888889,8,0.111111,1,0.05,1,0.703704,0.95,0.808511,0.111573,0.602778,0.7438,0.689655,0.628544,0.371456,0.310345,0.640485,0.689655,0.61402,0.111573,0.602778,0.65391,0.495164,0.689655,0.001,0,0,0,0,0,33098,31137,6285,96.551724,96.551724,?
breast-cancer,1,6,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,257,29,22,7,0,75.862069,24.137931,0,0.171429,0.325524,0.417909,79.229008,93.353468,24.707459,22.197978,2.509481,0.851981,0.765448,0.086534,4.968288,0.17132,20.108452,1,21,0.875,7,0.125,1,0,0,0.75,1,0.857143,0.306186,0.681548,0.842588,0.758621,0.633621,0.366379,0.241379,0.818966,0.758621,0.681992,0.306186,0.681548,0.7568,0.539683,0.758621,0,0.001,0,0,0,0,33074,31137,6285,100,98.275862,?
breast-cancer,1,7,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,258,28,22,6,0,78.571429,21.428571,0,0.322581,0.284726,0.368842,68.727052,81.605848,24.187188,17.62741,6.559779,0.863828,0.62955,0.234278,8.0853,0.288761,33.428026,1,20,0.75,6,0.25,2,0,0,0.769231,1,0.869565,0.438529,0.803125,0.891236,0.785714,0.535714,0.464286,0.214286,0.835165,0.785714,0.735404,0.438529,0.803125,0.850401,0.634783,0.785714,0,0.001,0,0.015625,0,15.625,33111,31246,6176,100,98.214286,?
breast-cancer,1,8,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,258,28,22,6,0,78.571429,21.428571,0,0.322581,0.363195,0.424027,87.667792,93.81544,24.187188,22.276624,1.910564,0.863828,0.795594,0.068234,3.303994,0.118,13.660099,1,20,0.75,6,0.25,2,0,0,0.769231,1,0.869565,0.438529,0.678125,0.800943,0.785714,0.535714,0.464286,0.214286,0.835165,0.785714,0.735404,0.438529,0.678125,0.752838,0.634783,0.785714,0,0,0,0,0,0,33151,31246,6176,100,98.214286,?
breast-cancer,1,9,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,258,28,19,9,0,67.857143,32.142857,0,0.030769,0.368165,0.448893,88.867357,99.317125,24.187188,24.03441,0.152778,0.863828,0.858372,0.005456,2.066673,0.07381,8.544497,0.9,18,0.875,7,0.125,1,0.1,2,0.72,0.9,0.8,0.036515,0.615625,0.802302,0.678571,0.653571,0.346429,0.321429,0.609524,0.678571,0.623377,0.036515,0.615625,0.712053,0.490909,0.678571,0,0.001,0,0,0,0,33103,31246,6176,100,94.642857,?
breast-cancer,1,10,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,258,28,20,8,0,71.428571,28.571429,0,0.243243,0.334407,0.398833,80.718974,88.241406,24.187188,19.046036,5.141152,0.863828,0.680216,0.183613,4.103345,0.146548,16.964952,0.85,17,0.625,5,0.375,3,0.15,3,0.772727,0.85,0.809524,0.247717,0.8,0.919374,0.714286,0.489286,0.510714,0.285714,0.694805,0.714286,0.70068,0.247717,0.8,0.849842,0.619048,0.714286,0,0.001,0,0,0,0,33079,31246,6176,100,94.642857,?
contact-lenses,1,1,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,21,3,1,2,0,33.333333,66.666667,0,0,0.398559,0.464614,89.675743,90.246786,5.526069,4.452121,1.073947,1.842023,1.48404,0.357982,1.073947,0.357982,19.434201,0,0,0,0,1,2,1,1,?,0,?,?,1,1,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.916667,0.833333,?,0.333333,0,0,0,0,0,0,4893,3176,1934,100,100,?
contact-lenses,1,2,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,21,3,1,2,0,33.333333,66.666667,0,0,0.381594,0.461193,85.858586,89.582308,5.526069,4.375585,1.150483,1.842023,1.458528,0.383494,1.150483,0.383494,20.819201,0,0,0,0,1,2,1,1,?,0,?,?,1,1,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,1,1,?,0.333333,0,0,0,0,0,0,4893,3176,1934,100,100,?
contact-lenses,1,3,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,21,3,1,2,0,33.333333,66.666667,0,0,0.388824,0.448639,87.485361,87.143744,5.526069,4.300878,1.225191,1.842023,1.433626,0.408397,1.225191,0.408397,22.171112,0,0,0,0,1,2,1,1,?,0,?,?,1,1,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,0.916667,0.833333,?,0.333333,0,0,0,0,0,0,4885,3176,1934,100,100,?
contact-lenses,1,4,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,21,3,1,2,0,33.333333,66.666667,0,0,0.35566,0.443063,80.023444,86.060634,5.526069,3.94403,1.582038,1.842023,1.314677,0.527346,1.582038,0.527346,28.628641,0,0,0,0,1,2,1,1,?,0,?,?,1,1,0.333333,0.333333,0.666667,0.666667,?,0.333333,?,?,1,1,?,0.333333,0,0,0,0,0,0,4885,3176,1934,100,88.888889,?
contact-lenses,1,5,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,22,2,2,0,0,100,0,0,1,0.310825,0.343615,105.963169,110.290373,1.673003,1.869634,-0.196632,0.836501,0.934817,-0.098316,-0.187032,-0.093516,-11.179428,?,0,0,0,1,2,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,4962,3245,1865,100,100,?
contact-lenses,1,6,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,22,2,2,0,0,100,0,0,1,0.169346,0.187012,57.731657,60.025275,1.673003,0.848826,0.824176,0.836501,0.424413,0.412088,0.824176,0.412088,49.263288,?,0,0,0,1,2,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,4962,3245,1865,100,100,?
contact-lenses,1,7,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,22,2,2,0,0,100,0,0,1,0.156863,0.180307,53.475936,57.873357,1.673003,0.774046,0.898956,0.836501,0.387023,0.449478,0.898956,0.449478,53.73311,?,0,0,0,1,2,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0,0,0,0,0,0,4954,3245,1865,100,83.333333,?
contact-lenses,1,8,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,22,2,2,0,0,100,0,0,1,0.207612,0.22881,70.776974,73.441288,1.673003,1.076602,0.5964,0.836501,0.538301,0.2982,0.5964,0.2982,35.648506,?,0,0,0,1,2,?,0,?,?,?,?,?,?,1,?,?,0,1,1,1,?,?,1,1,1,0.001,0,0,0,0,0,4954,3245,1865,100,100,?
contact-lenses,1,9,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,22,2,1,1,0,50,50,0,0,0.385236,0.412428,131.330607,132.377201,1.673003,2.500153,-0.827151,0.836501,1.250077,-0.413575,-0.780133,-0.390067,-46.630738,?,0,0.5,1,0.5,1,?,0,0,?,?,?,?,?,0.5,?,?,0.5,1,0.5,0.666667,?,?,1,0.666667,0.5,0,0,0,0,0,0,4954,3245,1865,100,100,?
contact-lenses,1,10,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,22,2,1,1,0,50,50,0,0,0.309112,0.387286,77.27797,83.849816,3.058894,2.086215,0.972678,1.529447,1.043108,0.486339,0.972678,0.486339,31.798369,0,0,0,0,1,1,1,1,?,0,?,?,1,1,0.5,0.5,0.5,0.5,?,0.5,?,?,1,1,?,0.5,0,0,0,0,0,0,4954,3245,1865,100,83.333333,?
german_credit,1,1,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,900,100,75,25,0,75,25,0,0.362245,0.32577,0.429507,77.531445,93.72602,88.129157,103.19305,-15.063892,0.881292,1.03193,-0.150639,17.886652,0.178867,20.295953,0.871429,61,0.533333,16,0.466667,14,0.128571,9,0.792208,0.871429,0.829932,0.368162,0.73,0.829073,0.75,0.411905,0.588095,0.25,0.737154,0.75,0.739443,0.368162,0.73,0.730664,0.679117,0.75,0,0.013,0,0.015625,0,15.625,183852,181623,24023,97,87.5,?
german_credit,1,2,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,900,100,68,32,0,68,32,0,0.120879,0.330054,0.444673,78.551099,97.035619,88.129157,123.209374,-35.080217,0.881292,1.232094,-0.350802,14.974493,0.149745,16.99153,0.871429,61,0.766667,23,0.233333,7,0.128571,9,0.72619,0.871429,0.792208,0.130952,0.696667,0.814218,0.68,0.575238,0.424762,0.32,0.639583,0.68,0.64585,0.130952,0.696667,0.707883,0.548278,0.68,0,0.012,0,0.015625,0,15.625,183852,181623,24023,95,83.5,?
german_credit,1,3,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,900,100,79,21,0,79,21,0,0.441489,0.30292,0.388089,72.093292,84.687839,88.129157,82.278676,5.850481,0.881292,0.822787,0.058505,23.875384,0.238754,27.091356,0.928571,65,0.533333,16,0.466667,14,0.071429,5,0.802469,0.928571,0.860927,0.461689,0.81119,0.874611,0.79,0.394762,0.605238,0.21,0.782781,0.79,0.774078,0.461689,0.81119,0.808814,0.716178,0.79,0,0.013,0,0.015625,0,15.625,183852,181623,24023,98,89,?
german_credit,1,4,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,900,100,74,26,0,74,26,0,0.301075,0.347191,0.42209,82.629713,92.107647,88.129157,83.952411,4.176746,0.881292,0.839524,0.041767,13.556107,0.135561,15.382091,0.9,63,0.633333,19,0.366667,11,0.1,7,0.768293,0.9,0.828947,0.318079,0.735714,0.83776,0.74,0.473333,0.526667,0.26,0.721138,0.74,0.717763,0.318079,0.735714,0.742613,0.64364,0.74,0,0.013,0,0.015625,0,15.625,183852,181623,24023,99,93.5,?
german_credit,1,5,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,900,100,67,33,0,67,33,0,0.175,0.375754,0.462672,89.427405,100.96317,88.129157,104.761074,-16.631916,0.881292,1.047611,-0.166319,5.055428,0.050554,5.736385,0.8,56,0.633333,19,0.366667,11,0.2,14,0.746667,0.8,0.772414,0.176383,0.647619,0.793504,0.67,0.503333,0.496667,0.33,0.654667,0.67,0.66069,0.176383,0.647619,0.67902,0.586207,0.67,0,0.012,0,0.015625,0,15.625,183852,181623,24023,98,90.5,?
german_credit,1,6,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,900,100,73,27,0,73,27,0,0.25,0.324341,0.426409,77.19156,93.049929,88.129157,93.072168,-4.94301,0.881292,0.930722,-0.04943,18.382322,0.183823,20.858389,0.914286,64,0.7,21,0.3,9,0.085714,6,0.752941,0.914286,0.825806,0.27501,0.742143,0.851085,0.73,0.515714,0.484286,0.27,0.707059,0.73,0.698065,0.27501,0.742143,0.750333,0.612903,0.73,0,0.013,0,0.015625,0,15.625,183852,181623,24023,98,87.5,?
german_credit,1,7,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,900,100,75,25,0,75,25,0,0.348958,0.337195,0.419907,80.250521,91.631106,88.129157,83.395577,4.73358,0.881292,0.833956,0.047336,15.364784,0.153648,17.434393,0.885714,62,0.566667,17,0.433333,13,0.114286,8,0.78481,0.885714,0.832215,0.358957,0.740952,0.839526,0.75,0.430952,0.569048,0.25,0.735081,0.75,0.735492,0.358957,0.740952,0.751868,0.671009,0.75,0,0.012,0,0.015625,0,15.625,183852,181623,24023,99,92.5,?
german_credit,1,8,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,900,100,75,25,0,75,25,0,0.320652,0.324341,0.429744,77.19156,93.777701,88.129157,111.576356,-23.447199,0.881292,1.115764,-0.234472,17.708446,0.177084,20.093742,0.914286,64,0.633333,19,0.366667,11,0.085714,6,0.771084,0.914286,0.836601,0.342751,0.715952,0.815687,0.75,0.469048,0.530952,0.25,0.733877,0.75,0.726046,0.342751,0.715952,0.734298,0.652343,0.75,0,0.013,0,0.015625,0,15.625,183852,181623,24023,96,86.5,?
german_credit,1,9,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,900,100,74,26,0,74,26,0,0.252874,0.32577,0.421841,77.531445,92.053153,88.129157,100.44572,-12.316562,0.881292,1.004457,-0.123166,18.172551,0.181726,20.620361,0.942857,66,0.733333,22,0.266667,8,0.057143,4,0.75,0.942857,0.835443,0.295468,0.734524,0.828437,0.74,0.530476,0.469524,0.26,0.725,0.74,0.699096,0.295468,0.734524,0.743231,0.608198,0.74,0,0.012,0,0,0,0,183852,181623,24023,97,88,?
german_credit,1,10,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,900,100,80,20,0,80,20,0,0.462366,0.301492,0.391489,71.753407,85.42988,88.129157,65.855659,22.273499,0.881292,0.658557,0.222735,23.668353,0.236684,26.856439,0.942857,66,0.533333,16,0.466667,14,0.057143,4,0.804878,0.942857,0.868421,0.488479,0.805238,0.885831,0.8,0.390476,0.609524,0.2,0.796748,0.8,0.782895,0.488479,0.805238,0.818945,0.725877,0.8,0,0.012,0,0,0,0,183852,181623,24023,100,89.5,?
pima_diabetes,1,1,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,691,77,59,18,0,76.623377,23.376623,0,0.486667,0.291366,0.396434,64.042523,83.079268,71.9683,67.442272,4.526028,0.934653,0.875874,0.05878,26.000057,0.337663,36.127096,0.82,41,0.333333,9,0.666667,18,0.18,9,0.82,0.82,0.82,0.486667,0.821481,0.866253,0.766234,0.279567,0.720433,0.233766,0.766234,0.766234,0.766234,0.486667,0.821481,0.812477,0.743333,0.766234,0,0.004,0,0.015625,0,15.625,73044,71247,9233,97.402597,87.012987,?
pima_diabetes,1,2,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,691,77,54,23,0,70.12987,29.87013,0,0.338439,0.328457,0.427315,72.195019,89.550905,71.9683,74.10587,-2.13757,0.934653,0.962414,-0.027761,19.223308,0.249653,26.710798,0.78,39,0.444444,12,0.555556,15,0.22,11,0.764706,0.78,0.772277,0.338579,0.771481,0.840556,0.701299,0.365743,0.634257,0.298701,0.69886,0.701299,0.699959,0.338579,0.771481,0.753251,0.669157,0.701299,0,0.004,0,0,0,0,73044,71247,9233,97.402597,85.714286,?
pima_diabetes,1,3,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,691,77,57,20,0,74.025974,25.974026,0,0.398907,0.345148,0.42887,75.863643,89.876693,71.9683,76.34015,-4.37185,0.934653,0.991431,-0.056777,17.561693,0.228074,24.401984,0.86,43,0.481481,13,0.518519,14,0.14,7,0.767857,0.86,0.811321,0.405556,0.752963,0.804037,0.74026,0.361741,0.638259,0.25974,0.732375,0.74026,0.731377,0.405556,0.752963,0.747201,0.697327,0.74026,0,0.003,0,0,0,0,73044,71247,9233,97.402597,92.207792,?
pima_diabetes,1,4,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,691,77,66,11,0,85.714286,14.285714,0,0.666404,0.278385,0.364041,61.189149,76.290851,71.9683,45.07161,26.89669,0.934653,0.585346,0.349308,29.265628,0.380073,40.664609,0.96,48,0.333333,9,0.666667,18,0.04,2,0.842105,0.96,0.897196,0.681948,0.874074,0.9058,0.857143,0.230476,0.769524,0.142857,0.862406,0.857143,0.851177,0.681948,0.874074,0.872731,0.831577,0.857143,0,0.003,0,0.015625,0,15.625,73044,71247,9233,100,88.961039,?
pima_diabetes,1,5,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,691,77,56,21,0,72.727273,27.272727,0,0.395966,0.306203,0.41917,67.303521,87.843998,71.9683,63.470068,8.498232,0.934653,0.824287,0.110367,22.804625,0.296164,31.687041,0.8,40,0.407407,11,0.592593,16,0.2,10,0.784314,0.8,0.792079,0.39613,0.798889,0.866923,0.727273,0.33468,0.66532,0.272727,0.725079,0.727273,0.72605,0.39613,0.798889,0.781813,0.697926,0.727273,0,0.003,0,0,0,0,73044,71247,9233,98.701299,84.415584,?
pima_diabetes,1,6,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,691,77,55,22,0,71.428571,28.571429,0,0.35046,0.335875,0.438332,73.825519,91.859657,71.9683,68.515656,3.452644,0.934653,0.889814,0.04484,17.69297,0.229779,24.584394,0.82,41,0.481481,13,0.518519,14,0.18,9,0.759259,0.82,0.788462,0.35293,0.744444,0.825893,0.714286,0.375767,0.624233,0.285714,0.706464,0.714286,0.708352,0.35293,0.744444,0.750903,0.674231,0.714286,0,0.003,0,0,0,0,73044,71247,9233,98.701299,85.714286,?
pima_diabetes,1,7,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,691,77,59,18,0,76.623377,23.376623,0,0.468558,0.287657,0.41599,63.227273,87.177557,71.9683,71.650795,0.317505,0.934653,0.93053,0.004123,26.152015,0.339637,36.338242,0.86,43,0.407407,11,0.592593,16,0.14,7,0.796296,0.86,0.826923,0.47186,0.814074,0.87621,0.766234,0.313641,0.686359,0.233766,0.761006,0.766234,0.761379,0.47186,0.814074,0.791695,0.733462,0.766234,0,0.004,0,0.015625,0,15.625,73044,71247,9233,97.402597,81.818182,?
pima_diabetes,1,8,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,691,77,53,24,0,68.831169,31.168831,0,0.265501,0.365547,0.474884,80.347516,99.519729,71.9683,94.960127,-22.991827,0.934653,1.233248,-0.298595,12.60865,0.163749,17.519728,0.84,42,0.592593,16,0.407407,11,0.16,8,0.724138,0.84,0.777778,0.273835,0.67963,0.774928,0.688312,0.440904,0.559096,0.311688,0.673227,0.688312,0.672752,0.273835,0.67963,0.683839,0.628019,0.688312,0,0.004,0,0,0,0,73044,71247,9233,96.103896,85.714286,?
pima_diabetes,1,9,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,692,76,55,21,0,72.368421,27.631579,0,0.302448,0.321502,0.4326,71.022431,91.172911,70.453875,66.039309,4.414566,0.927025,0.868938,0.058086,19.178415,0.252348,27.221235,0.92,46,0.653846,17,0.346154,9,0.08,4,0.730159,0.92,0.814159,0.335322,0.779615,0.856322,0.723684,0.45753,0.54247,0.276316,0.71721,0.723684,0.693526,0.335322,0.779615,0.76702,0.637849,0.723684,0,0.004,0,0,0,0,73145,71348,9132,98.684211,85.526316,?
pima_diabetes,1,10,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,692,76,60,16,0,78.947368,21.052632,0,0.504886,0.317744,0.402393,70.192293,84.806668,70.453875,53.083345,17.37053,0.927025,0.698465,0.22856,22.032033,0.289895,31.271571,0.9,45,0.423077,11,0.576923,15,0.1,5,0.803571,0.9,0.849057,0.51382,0.794231,0.85724,0.789474,0.312551,0.687449,0.210526,0.785244,0.789474,0.781702,0.51382,0.794231,0.797518,0.750615,0.789474,0,0.004,0,0.015625,0,15.625,73145,71348,9132,100,91.447368,?
Glass,1,1,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,192,22,14,8,0,63.636364,36.363636,0,0.47929,0.117546,0.252107,55.540043,77.729862,48.002519,30.003833,17.998686,2.181933,1.363811,0.818122,25.307469,1.15034,52.721128,1,7,0.266667,4,0.733333,11,0,0,0.636364,1,0.777778,0.68313,0.961905,0.888889,0.636364,0.164935,0.835065,0.363636,?,0.636364,?,?,0.912662,0.731166,?,0.636364,0,0,0,0,0,0,24436,22563,4033,95.454545,33.116883,?
Glass,1,2,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,192,22,14,8,0,63.636364,36.363636,0,0.491329,0.113855,0.262769,53.829097,81.075595,47.702958,29.10629,18.596668,2.168316,1.323013,0.845303,27.787101,1.26305,58.250268,0.571429,4,0.133333,2,0.866667,13,0.428571,3,0.666667,0.571429,0.615385,0.458171,0.809524,0.666883,0.636364,0.158043,0.841957,0.363636,?,0.636364,?,?,0.866017,0.713883,?,0.636364,0,0,0,0,0,0,24436,22563,4033,95.454545,27.272727,?
Glass,1,3,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,192,22,15,7,0,68.181818,31.818182,0,0.567416,0.115701,0.253127,54.432985,77.66784,49.182986,28.989377,20.193609,2.23559,1.317699,0.917891,27.877003,1.267137,56.680176,1,7,0.266667,4,0.733333,11,0,0,0.636364,1,0.777778,0.68313,0.890476,0.711657,0.681818,0.119913,0.880087,0.318182,?,0.681818,?,?,0.878463,0.711629,?,0.681818,0,0,0,0,0,0,24436,22563,4033,95.454545,30.519481,?
Glass,1,4,weka.classifiers.lazy.IBk,'-K 7 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200101.1949,192,22,13,9,0,59.090909,40.909091,0,0.445378,0.123083,0.261359,57.255841,79.186947,50.496248,30.875096,19.621153,2.295284,1.403413,0.891871,27.137132,1.233506,53.740888,0.428571,3,0.2,3,0.8,12,0.571429,4,0.5,0.428571,0.461538,0.239046,0.866667,0.726274,0.590909,0.176874,0.823126,0.409091,?,0.590909,?,?,0.867803,0.749866,?,0.590909,0,0,0,0,0,0,24436,22563,4033,95.454545,32.467532,?
