@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 27\nSize of the tree: 32\n','Number of leaves: 16\nSize of the tree: 19\n','Number of leaves: 4\nSize of the tree: 6\n','Number of leaves: 4\nSize of the tree: 7\n','Number of leaves: 3\nSize of the tree: 5\n','Number of leaves: 85\nSize of the tree: 127\n','Number of leaves: 40\nSize of the tree: 60\n','Number of leaves: 84\nSize of the tree: 125\n','Number of leaves: 81\nSize of the tree: 111\n','Number of leaves: 67\nSize of the tree: 94\n','Number of leaves: 81\nSize of the tree: 118\n','Number of leaves: 114\nSize of the tree: 152\n','Number of leaves: 92\nSize of the tree: 127\n','Number of leaves: 66\nSize of the tree: 96\n','Number of leaves: 121\nSize of the tree: 164\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 16\nSize of the tree: 31\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 15\nSize of the tree: 29\n','Number of leaves: 13\nSize of the tree: 25\n','Number of leaves: 9\nSize of the tree: 17\n','Number of leaves: 30\nSize of the tree: 59\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 21\nSize of the tree: 41\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 5\nSize of the tree: 9\n','Number of leaves: 64\nSize of the tree: 96\n','Number of leaves: 62\nSize of the tree: 95\n','Number of leaves: 58\nSize of the tree: 88\n','Number of leaves: 58\nSize of the tree: 89\n','Number of leaves: 66\nSize of the tree: 101\n','Number of leaves: 55\nSize of the tree: 84\n','Number of leaves: 69\nSize of the tree: 103\n','Number of leaves: 71\nSize of the tree: 106\n','Number of leaves: 55\nSize of the tree: 85\n','Number of leaves: 55\nSize of the tree: 86\n','Number of leaves: 1\nSize of the tree: 1\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric
@attribute measureNumAttributesSelected numeric
@attribute measureSelectionTime numeric
@attribute measureTime numeric

@data

pima_diabetes,1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,691,77,56,21,0,72.727273,27.272727,0,0.416035,0.290541,0.422589,63.861198,88.560458,71.9683,66.275134,5.693166,0.934653,0.860716,0.073937,25.109442,0.326097,34.889586,0.76,38,0.333333,9,0.666667,18,0.24,12,0.808511,0.76,0.783505,0.41749,0.820741,0.900914,0.727273,0.300606,0.699394,0.272727,0.735397,0.727273,0.730232,0.41749,0.820741,0.83127,0.707542,0.727273,0.448,0,0.453125,0,453.125,0,143609,71247,9233,94.805195,78.571429,?,?,?,?,?,?,8,448,448
pima_diabetes,1,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,691,77,57,20,0,74.025974,25.974026,0,0.398907,0.31238,0.446094,68.661415,93.486333,71.9683,69.325224,2.643076,0.934653,0.900328,0.034326,22.002146,0.285742,30.571997,0.86,43,0.481481,13,0.518519,14,0.14,7,0.767857,0.86,0.811321,0.405556,0.766667,0.83054,0.74026,0.361741,0.638259,0.25974,0.732375,0.74026,0.731377,0.405556,0.766667,0.768759,0.697327,0.74026,0.448,0.001,0.4375,0.015625,437.5,15.625,143603,71247,9233,97.402597,83.766234,?,?,?,?,?,?,8,448,448
pima_diabetes,1,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,691,77,54,23,0,70.12987,29.87013,0,0.326872,0.308591,0.445587,67.828518,93.380029,71.9683,73.354847,-1.386547,0.934653,0.95266,-0.018007,22.486751,0.292036,31.245355,0.8,40,0.481481,13,0.518519,14,0.2,10,0.754717,0.8,0.776699,0.328139,0.781481,0.884931,0.701299,0.38278,0.61722,0.298701,0.694621,0.701299,0.696863,0.328139,0.781481,0.79837,0.662859,0.701299,0.449,0.001,0.4375,0,437.5,0,143607,71247,9233,96.103896,83.766234,?,?,?,?,?,?,8,449,449
pima_diabetes,1,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,691,77,51,26,0,66.233766,33.766234,0,0.232362,0.34847,0.482822,76.593845,101.183293,71.9683,79.144531,-7.176231,0.934653,1.027851,-0.093198,15.205516,0.197474,21.128075,0.78,39,0.555556,15,0.444444,12,0.22,11,0.722222,0.78,0.75,0.234,0.725926,0.840131,0.662338,0.437893,0.562107,0.337662,0.651923,0.662338,0.655325,0.234,0.725926,0.746274,0.615,0.662338,0.453,0,0.4375,0,437.5,0,143607,71247,9233,96.103896,85.064935,?,?,?,?,?,?,8,452,453
pima_diabetes,1,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,692,76,58,18,0,76.315789,23.684211,0,0.39576,0.290921,0.430532,64.266731,90.737117,70.453875,99.674843,-29.220969,0.927025,1.311511,-0.384486,25.090296,0.330135,35.612372,0.96,48,0.615385,16,0.384615,10,0.04,2,0.75,0.96,0.842105,0.448359,0.811538,0.888617,0.763158,0.418543,0.581457,0.236842,0.778509,0.763158,0.734072,0.448359,0.811538,0.810236,0.684211,0.763158,0.451,0.001,0.453125,0,453.125,0,143801,71348,9132,96.052632,85.526316,?,?,?,?,?,?,8,451,451
pima_diabetes,1,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,692,76,60,16,0,78.947368,21.052632,0,0.504886,0.266196,0.38031,58.804834,80.152463,70.453875,48.694217,21.759657,0.927025,0.640713,0.286311,29.471645,0.387785,41.83112,0.9,45,0.423077,11,0.576923,15,0.1,5,0.803571,0.9,0.849057,0.51382,0.863846,0.925959,0.789474,0.312551,0.687449,0.210526,0.785244,0.789474,0.781702,0.51382,0.863846,0.87826,0.750615,0.789474,0.464,0,0.46875,0,468.75,0,143803,71348,9132,100,88.815789,?,?,?,?,?,?,8,464,464
Glass,1,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,192,22,12,10,0,54.545455,45.454545,0,0.360465,0.144173,0.277044,68.120794,85.418268,48.002519,31.507384,16.495135,2.181933,1.432154,0.749779,21.215152,0.964325,44.195915,0.857143,6,0.533333,8,0.466667,7,0.142857,1,0.428571,0.857143,0.571429,0.313527,0.742857,0.618056,0.545455,0.221645,0.778355,0.454545,?,0.545455,?,?,0.79026,0.67213,?,0.545455,0.056,0,0.0625,0,62.5,0,52061,22563,4033,95.454545,41.558442,?,?,?,?,?,?,6,56,56
Glass,1,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,192,22,13,9,0,59.090909,40.909091,0,0.427746,0.156507,0.306342,73.994464,94.519788,47.702958,42.176182,5.526777,2.168316,1.917099,0.251217,17.286669,0.785758,36.238149,0.571429,4,0.133333,2,0.866667,13,0.428571,3,0.666667,0.571429,0.615385,0.458171,0.790476,0.776681,0.590909,0.172294,0.827706,0.409091,?,0.590909,?,?,0.795227,0.643728,?,0.590909,0.058,0,0.046875,0,46.875,0,53210,22563,4033,90.909091,40.909091,?,?,?,?,?,?,6,58,58
Glass,1,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,192,22,10,12,0,45.454545,54.545455,0,0.276712,0.166007,0.334017,78.10024,102.487766,49.182986,62.743882,-13.560896,2.23559,2.851995,-0.616404,15.894222,0.722465,32.316505,1,7,0.266667,4,0.733333,11,0,0,0.636364,1,0.777778,0.68313,0.980952,0.961735,0.454545,0.178355,0.821645,0.545455,0.395661,0.454545,0.386869,0.248093,0.774242,0.625459,0.335185,0.454545,0.061,0,0.0625,0,62.5,0,53742,22563,4033,77.272727,33.116883,?,?,?,?,?,?,7,61,61
Glass,1,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,192,22,11,11,0,50,50,0,0.359788,0.152285,0.298762,70.839688,90.519608,50.496248,45.389081,5.107167,2.295284,2.06314,0.232144,21.054371,0.957017,41.694922,0.571429,4,0.266667,4,0.733333,11,0.428571,3,0.5,0.571429,0.533333,0.295084,0.847619,0.760745,0.5,0.133584,0.866416,0.5,0.522727,0.5,0.490437,0.361564,0.845853,0.655253,0.433766,0.5,0.059,0,0.0625,0,62.5,0,52055,22563,4033,86.363636,36.363636,?,?,?,?,?,?,6,58,59
Glass,1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,193,21,13,8,0,61.904762,38.095238,0,0.493976,0.152722,0.30001,71.794395,91.970908,46.480972,42.608248,3.872724,2.21338,2.028964,0.184415,19.612552,0.933931,42.194798,0.857143,6,0.357143,5,0.642857,9,0.142857,1,0.545455,0.857143,0.666667,0.47194,0.795918,0.715476,0.619048,0.12619,0.87381,0.380952,?,0.619048,?,?,0.826946,0.703968,?,0.619048,0.059,0.001,0.046875,0,46.875,0,50692,22672,3924,90.47619,37.414966,?,?,?,?,?,?,6,59,59
Glass,1,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,193,21,13,8,0,61.904762,38.095238,0,0.461538,0.153042,0.303563,71.944917,93.0601,46.480972,34.517777,11.963194,2.21338,1.643704,0.569676,16.684923,0.79452,35.896244,0.857143,6,0.142857,2,0.857143,12,0.142857,1,0.75,0.857143,0.8,0.693375,0.877551,0.846854,0.619048,0.147619,0.852381,0.380952,?,0.619048,?,?,0.836806,0.70966,?,0.619048,0.066,0.001,0.078125,0,78.125,0,52275,22672,3924,95.238095,37.414966,?,?,?,?,?,?,6,66,66
Glass,1,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,193,21,9,12,0,42.857143,57.142857,0,0.210031,0.167199,0.3383,78.600228,103.709115,46.480972,46.368758,0.112214,2.21338,2.208036,0.005344,14.117757,0.672274,30.373196,0.714286,5,0.571429,8,0.428571,6,0.285714,2,0.384615,0.714286,0.5,0.138675,0.540816,0.38572,0.428571,0.245489,0.754511,0.571429,?,0.428571,?,?,0.667848,0.483411,?,0.428571,0.06,0.001,0.046875,0.015625,46.875,15.625,52275,22672,3924,85.714286,34.013605,?,?,?,?,?,?,6,60,60
Glass,1,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,193,21,11,10,0,52.380952,47.619048,0,0.347826,0.177398,0.341736,84.667275,106.568563,44.430294,283.986314,-239.556019,2.115728,13.523158,-11.407429,10.940611,0.520981,24.624214,0.571429,4,0.285714,4,0.714286,10,0.428571,3,0.5,0.571429,0.533333,0.27735,0.622449,0.468713,0.52381,0.168926,0.831074,0.47619,?,0.52381,?,?,0.711085,0.510028,?,0.52381,0.062,0,0.0625,0,62.5,0,51743,22672,3924,80.952381,39.455782,?,?,?,?,?,?,5,62,62
Glass,1,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,193,21,12,9,0,57.142857,42.857143,0,0.386364,0.147377,0.293187,70.338936,91.428819,44.430294,44.831123,-0.400829,2.115728,2.134815,-0.019087,16.633105,0.792053,37.436406,0.714286,5,0.285714,4,0.714286,10,0.285714,2,0.555556,0.714286,0.625,0.408248,0.887755,0.871429,0.571429,0.187912,0.812088,0.428571,?,0.571429,?,?,0.836211,0.739413,?,0.571429,0.06,0,0.046875,0,46.875,0,52275,22672,3924,95.238095,38.77551,?,?,?,?,?,?,6,60,60
Glass,1,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,193,21,10,11,0,47.619048,52.380952,0,0.254839,0.166135,0.325199,79.291717,101.41152,44.430294,82.381895,-37.951601,2.115728,3.922947,-1.807219,14.982408,0.713448,33.721155,0.857143,6,0.357143,5,0.642857,9,0.142857,1,0.545455,0.857143,0.666667,0.47194,0.857143,0.768707,0.47619,0.219658,0.780342,0.52381,?,0.47619,?,?,0.739784,0.609769,?,0.47619,0.062,0,0.0625,0,62.5,0,52275,22672,3924,85.714286,38.095238,?,?,?,?,?,?,6,61,62
iris,1,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,135,15,13,2,0,86.666667,13.333333,0,0.8,0.190323,0.287821,42.822681,61.056052,23.774438,8.508956,15.265482,1.584963,0.567264,1.017699,15.550261,1.036684,65.407482,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.926667,0.843333,0.866667,0.866667,0.006,0,0,0,0,0,26958,10633,2353,100,60,?,?,?,?,?,?,2,6,6
iris,1,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,135,15,13,2,0,86.666667,13.333333,0,0.8,0.169634,0.258454,38.167641,54.826383,23.774438,7.474444,16.299994,1.584963,0.498296,1.086666,16.417709,1.094514,69.056141,0.8,4,0,0,1,10,0.2,1,1,0.8,0.888889,0.852803,1,1,0.866667,0.066667,0.933333,0.133333,0.877778,0.866667,0.865993,0.806276,0.973333,0.956508,0.865993,0.866667,0.006,0,0,0,0,0,26958,10633,2353,100,64.444444,?,?,?,?,?,?,2,6,6
iris,1,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,135,15,13,2,0,86.666667,13.333333,0,0.8,0.161113,0.259712,36.250459,55.093167,23.774438,7.153228,16.621209,1.584963,0.476882,1.108081,16.694994,1.113,70.222457,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,0.973333,0.956508,0.861111,0.866667,0.006,0,0.015625,0,15.625,0,26958,10633,2353,100,64.444444,?,?,?,?,?,?,2,6,6
iris,1,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,135,15,13,2,0,86.666667,13.333333,0,0.8,0.178428,0.299766,40.146248,63.590008,23.774438,9.270633,14.503804,1.584963,0.618042,0.96692,15.953118,1.063541,67.101977,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.866667,0.866667,0.866667,0.8,0.926667,0.862778,0.866667,0.866667,0.006,0,0,0,0,0,26958,10633,2353,100,57.777778,?,?,?,?,?,?,2,6,6
iris,1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,135,15,13,2,0,86.666667,13.333333,0,0.8,0.168857,0.247421,37.992765,52.486015,23.774438,7.20281,16.571627,1.584963,0.480187,1.104775,16.693479,1.112899,70.216086,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.866667,0.066667,0.933333,0.133333,0.904762,0.866667,0.861111,0.821012,0.986667,0.977778,0.861111,0.866667,0.007,0,0.015625,0,15.625,0,26070,10633,2353,100,71.111111,?,?,?,?,?,?,2,7,7
iris,1,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,135,15,11,4,0,73.333333,26.666667,0,0.6,0.191651,0.305606,43.121506,64.82884,23.774438,9.079877,14.694561,1.584963,0.605325,0.979637,15.036221,1.002415,63.245328,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.733333,0.133333,0.866667,0.266667,0.746032,0.733333,0.722222,0.60867,0.913333,0.83963,0.722222,0.733333,0.006,0,0,0,0,0,26958,10633,2353,100,60,?,?,?,?,?,?,2,6,6
iris,1,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,135,15,9,6,0,60,40,0,0.4,0.339881,0.405359,76.473242,85.989611,23.774438,17.152705,6.621732,1.584963,1.143514,0.441449,7.304503,0.486967,30.724188,0.6,3,0,0,1,10,0.4,2,1,0.6,0.75,0.707107,0.96,0.925,0.6,0.2,0.8,0.4,0.657143,0.6,0.605556,0.426521,0.766667,0.661546,0.605556,0.6,0.006,0,0,0,0,0,26682,10633,2353,100,88.888889,?,?,?,?,?,?,1,6,6
iris,1,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,135,15,10,5,0,66.666667,33.333333,0,0.5,0.266385,0.427775,59.936727,90.744808,23.774438,18.006277,5.76816,1.584963,1.200418,0.384544,10.964324,0.730955,46.118123,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.666667,0.166667,0.833333,0.333333,0.666667,0.666667,0.6337,0.505547,0.786667,0.673757,0.6337,0.666667,0.005,0,0.015625,0,15.625,0,26954,10633,2353,100,64.444444,?,?,?,?,?,?,2,5,5
iris,1,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,135,15,11,4,0,73.333333,26.666667,0,0.6,0.188134,0.30288,42.330152,64.250634,23.774438,8.823069,14.951368,1.584963,0.588205,0.996758,15.113521,1.007568,63.570465,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.733333,0.133333,0.866667,0.266667,0.851852,0.733333,0.68254,0.651772,0.98,0.964444,0.68254,0.733333,0.006,0,0,0,0,0,26070,10633,2353,100,62.222222,?,?,?,?,?,?,2,6,6
iris,1,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,135,15,11,4,0,73.333333,26.666667,0,0.6,0.179979,0.31379,40.495227,66.564978,23.774438,9.159779,14.614659,1.584963,0.610652,0.974311,15.161681,1.010779,63.77304,1,5,0,0,1,10,0,0,1,1,1,1,1,1,0.733333,0.133333,0.866667,0.266667,0.746032,0.733333,0.722222,0.60867,0.946667,0.907037,0.722222,0.733333,0.006,0,0,0,0,0,26958,10633,2353,100,57.777778,?,?,?,?,?,?,2,6,6
soybean,1,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,614,69,28,41,0,40.57971,59.42029,0,0.325143,0.08008,0.200968,83.18392,91.567969,267.786855,197.556108,70.230748,3.880969,2.863132,1.017837,83.992522,1.217283,31.365439,0,0,0,0,1,67,1,2,?,0,?,?,0.977612,0.7,0.405797,0.080424,0.919576,0.594203,?,0.405797,?,?,0.815949,0.425224,?,0.405797,5.102,0,5.078125,0,5078.125,0,270214,202240,29475,94.202899,56.979405,?,?,?,?,?,?,6,5102,5102
soybean,1,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,614,69,25,44,0,36.231884,63.768116,0,0.279715,0.079992,0.201496,83.091806,91.808549,267.786855,196.575203,71.211652,3.880969,2.848916,1.032053,80.84512,1.171668,30.1901,0.5,1,0.029851,2,0.970149,65,0.5,1,0.333333,0.5,0.4,0.386772,0.873134,0.22549,0.362319,0.082421,0.917579,0.637681,?,0.362319,?,?,0.8287,0.354392,?,0.362319,5.055,0,5,0,5000,0,275169,202240,29475,94.202899,56.82685,?,?,?,?,?,?,6,5055,5055
soybean,1,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,614,69,24,45,0,34.782609,65.217391,0,0.271127,0.080867,0.201262,84.129718,91.85944,265.180215,183.932263,81.247952,3.843192,2.665685,1.177507,94.013456,1.362514,35.452666,0,0,0,0,1,67,1,2,?,0,?,?,0.791045,0.095833,0.347826,0.071746,0.928254,0.652174,?,0.347826,?,?,0.84678,0.42562,?,0.347826,7.644,0.001,7.609375,0,7609.375,0,287507,202240,29475,97.101449,46.453089,?,?,?,?,?,?,8,7644,7644
soybean,1,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,615,68,21,47,0,30.882353,69.117647,0,0.208127,0.082769,0.204741,86.380867,93.779906,255.151643,205.784187,49.367456,3.75223,3.026238,0.725992,66.094324,0.971975,25.903938,0,0,0.030303,2,0.969697,64,1,2,0,0,0,-0.030303,0.856061,0.145833,0.308824,0.099755,0.900245,0.691176,?,0.308824,?,?,0.766472,0.307066,?,0.308824,4.5,0.001,4.484375,0,4484.375,0,274377,202557,29158,97.058824,59.442724,?,?,?,?,?,?,5,4500,4500
soybean,1,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,615,68,22,46,0,32.352941,67.647059,0,0.2267,0.081211,0.203177,84.675115,92.964475,256.172375,194.907003,61.265372,3.767241,2.866279,0.900961,74.140134,1.090296,28.941502,0,0,0,0,1,66,1,2,?,0,?,?,0.772727,0.159483,0.323529,0.093736,0.906264,0.676471,?,0.323529,?,?,0.828825,0.414926,?,0.323529,6.705,0.001,6.671875,0,6671.875,0,276637,202557,29158,97.058824,55.495356,?,?,?,?,?,?,7,6705,6705
soybean,1,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,615,68,16,52,0,23.529412,76.470588,0,0.125186,0.089201,0.215146,92.849304,98.255044,259.391913,241.457558,17.934355,3.814587,3.550846,0.263741,42.529416,0.625433,16.395814,0,0,0,0,1,66,1,2,?,0,?,?,0.746212,0.078788,0.235294,0.109007,0.890993,0.764706,?,0.235294,?,?,0.699651,0.227314,?,0.235294,4.38,0.001,4.359375,0,4359.375,0,274074,202557,29158,92.647059,65.634675,?,?,?,?,?,?,5,4380,4380
soybean,1,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,615,68,19,49,0,27.941176,72.058824,0,0.180723,0.0889,0.21228,92.536382,96.946393,259.391913,226.43574,32.956173,3.814587,3.329937,0.48465,50.196999,0.738191,19.351798,0,0,0,0,1,66,1,2,?,0,?,?,0.465909,0.048491,0.279412,0.097478,0.902522,0.720588,?,0.279412,?,?,0.741653,0.274527,?,0.279412,4.47,0.001,4.46875,0,4468.75,0,274073,202557,29158,92.647059,65.712074,?,?,?,?,?,?,5,4470,4470
soybean,1,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.XNNSubsetEval \" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.bayes.NaiveBayes',-1151805453487947577,20191229.172,615,68,18,50,0,26.470588,73.529412,0,0.176556,0.084146,0.205874,87.539076,93.961786,260.757564,215.644673,45.112891,3.83467,3.171245,0.663425,68.546341,1.008034,26.287383,0,0,0.015152,1,0.984848,65,1,2,0,0,0,-0.021267,0.818182,0.168478,0.264706,0.082098,0.917902,0.735294,?,0.264706,?,?,0.771274,0.35553,?,0.264706,4.961,0.001,4.90625,0,4906.25,0,275580,202557,29158,92.647059,57.662539,?,?,?,?,?,?,6,4961,4961
